"timestamp","measured_position","measured_position","measured_position","measured_position","measured_position","measured_position"
1628257087.82803,1.32387936115265,-2.25401240984072,1.94771480560303,-2.82878619829287,-1.38000804582705,8.38895794004202E-05
1628257087.83604,1.32311272621155,-2.25231105486025,1.9456672668457,-2.82864267030825,-1.37944442430605,8.38895794004202E-05
1628257087.84412,1.32243001461029,-2.2506459395038,1.94364356994629,-2.82864267030825,-1.37888080278506,5.99211271037348E-05
1628257087.85255,1.32167541980743,-2.24894458452334,1.94167947769165,-2.82854682603945,-1.37837726274599,0.000107858024421
1628257087.86031,1.3209570646286,-2.24731523195376,1.93971586227417,-2.82830697694887,-1.37777740160097,9.58738019107841E-05
1628257087.8684,1.32023847103119,-2.24557811418642,1.93776416778564,-2.82830697694887,-1.37717801729311,5.99211271037348E-05
1628257087.87649,1.31944787502289,-2.24394876161684,1.93582439422607,-2.82823497453798,-1.376686398183,7.19053496140987E-05
1628257087.88459,1.31870520114899,-2.24229509035219,1.93381261825562,-2.82807952562441,-1.37615853944887,5.99211271037348E-05
1628257087.89267,1.3179749250412,-2.24056989351381,1.93182468414307,-2.82800752321352,-1.37559491792788,8.38895794004202E-05
1628257087.90066,1.3172082901001,-2.2388690153705,1.92980098724365,-2.82793552080263,-1.37505513826479,8.38895794004202E-05
1628257087.90877,1.3164656162262,-2.23709565797915,1.92776536941528,-2.82792359987368,-1.37453967729677,9.58738019107841E-05
1628257087.91681,1.31568706035614,-2.23545438448061,1.92576551437378,-2.82781583467592,-1.37398845354189,5.99211271037348E-05
1628257087.92494,1.31493282318115,-2.23372918764223,1.92378950119019,-2.82761174837221,-1.37353259721865,0.000107858024421
1628257087.93299,1.31420207023621,-2.23201591173281,1.92175388336182,-2.82761174837221,-1.37293273607363,9.58738019107841E-05
1628257087.94109,1.31348347663879,-2.23026687303652,1.91970634460449,-2.82751590410341,-1.3723934332477,9.58738019107841E-05
1628257087.94915,1.31272876262665,-2.22857743898501,1.91764688491821,-2.82743198076357,-1.37191325822939,8.38895794004202E-05
1628257087.95718,1.31203413009644,-2.2268160025226,1.91558694839478,-2.82743198076357,-1.37136203447451,7.19053496140987E-05
1628257087.96526,1.31130385398865,-2.225150410329,1.91359901428223,-2.82721645036806,-1.3707860151874,8.38895794004202E-05
1628257087.9733,1.31056118011475,-2.22350913683047,1.91165924072266,-2.82721645036806,-1.37020999590029,9.58738019107841E-05
1628257087.98137,1.30981850624084,-2.22180778185,1.90974283218384,-2.82708436647524,-1.36965877214541,8.38895794004202E-05
1628257087.98955,1.30908787250519,-2.22011834779848,1.90780305862427,-2.82695228258242,-1.36915475526919,0.000107858024421
1628257087.99769,1.3083575963974,-2.21842939058413,1.90581560134888,-2.82688075700869,-1.36862737337221,7.19053496140987E-05
1628257088.00558,1.30757892131805,-2.21673995653261,1.90377950668335,-2.82676059404482,-1.36807567278017,9.58738019107841E-05
1628257088.01372,1.3068243265152,-2.21508676210512,1.90181541442871,-2.82672483125796,-1.36752397218813,0.000107858024421
1628257088.02186,1.30604577064514,-2.21339732805361,1.89986371994019,-2.82654506364931,-1.36696035066714,0.000107858024421
1628257088.02987,1.30527949333191,-2.21168405214419,1.89787578582764,-2.82650882402529,-1.36639672914614,9.58738019107841E-05
1628257088.03787,1.30453681945801,-2.20998269716372,1.89586448669434,-2.8264253775226,-1.36584550539126,9.58738019107841E-05
1628257088.04592,1.30378222465515,-2.20828134218325,1.89379262924194,-2.82626945177187,-1.3653658072101,0.000155794929015
1628257088.05413,1.30303955078125,-2.20659238496889,1.89174461364746,-2.82628137270083,-1.36484986940493,8.38895794004202E-05
1628257088.06207,1.30223703384399,-2.20487910905947,1.889732837677,-2.82612544695009,-1.36428624788393,0.000119842254207
1628257088.07043,1.3007880449295,-2.20147639909853,1.88578128814697,-2.8260296026813,-1.36317092577089,0.000131826483994
1628257088.07823,1.3007880449295,-2.20147639909853,1.88578128814697,-2.8260296026813,-1.36317092577089,0.000131826483994
1628257088.08631,1.30005741119385,-2.19975072542299,1.88376951217651,-2.8259337584125,-1.36265546480288,0.000131826483994
1628257088.09439,1.2993266582489,-2.19802552858462,1.88169765472412,-2.8258379141437,-1.36216336885561,0.000107858024421
1628257088.1025,1.29782974720001,-2.1946705023395,1.87775754928589,-2.82562238374819,-1.36102420488466,0.000131826483994
1628257088.11061,1.29712307453156,-2.19301778474917,1.87580585479736,-2.82557422319521,-1.3604248205768,0.000119842254207
1628257088.11874,1.2963924407959,-2.19134027162661,1.87384176254272,-2.82544213930239,-1.35990888277163,0.000119842254207
1628257088.12668,1.29560220241547,-2.189674679433,1.87185382843018,-2.82533437410464,-1.35934526125063,0.000155794929015
1628257088.13473,1.29488360881805,-2.18800956407656,1.86990213394165,-2.82519036928286,-1.35878163972964,0.000119842254207
1628257088.14287,1.29411697387695,-2.18633252779116,1.86786603927612,-2.82511836687197,-1.35824186006655,0.000107858024421
1628257088.15088,1.29336225986481,-2.1846550146686,1.8658185005188,-2.82504684129824,-1.35770255724062,0.000131826483994
1628257088.15892,1.29257214069366,-2.18298894563784,1.86384248733521,-2.82501060167422,-1.35712701479067,0.000119842254207
1628257088.16709,1.29180550575256,-2.18127566972841,1.86183071136475,-2.82479507127871,-1.35656339326967,0.000131826483994
1628257088.1751,1.29105079174042,-2.17955094972719,1.85986661911011,-2.82485467592348,-1.35603553453554,0.000107858024421
1628257088.18314,1.29033219814301,-2.17786151567568,1.85780715942383,-2.82473498979677,-1.35549575487246,0.000131826483994
1628257088.1913,1.2895895242691,-2.1761477629291,1.85575914382935,-2.82462722459902,-1.35499221483339,0.000131826483994
1628257088.19929,1.28881132602692,-2.1743748823749,1.85371112823486,-2.82457906404604,-1.35439235368838,0.000119842254207
1628257088.20734,1.28806865215302,-2.17272168794741,1.8516993522644,-2.82448321977724,-1.35390073457827,0.000143810699228
